transaction_id,customer_id,amount,status,event_date,last_login
1697,1054,€18.50,Refunded,2023-09-28,2023-08-04
1698,1475,€18.50,Refunded,2023-12-23,
1699,1287,€18.50,Success,2023-01-15,
1700,1177,,Success,2023-08-30,
1701,1390,19.99 USD,Failed,2023-06-02,2023-08-22
1702,1348,$19.99,Success,2023-02-22,2023-12-17
1703,1007,€18.50,Refunded,2023-05-29,2023-04-21
1704,1320,€18.50,Success,2023-12-24,2023-12-27
1705,1312,19.99 USD,Failed,2023-08-07,2023-11-16
1706,1246,$49.99,Success,2023-04-23,2023-08-10
1707,1322,€18.50,Success,2023-10-15,2023-08-14
1708,1471,19.99 USD,Success,2023-10-04,2023-07-29
1709,1470,$19.99,Success,2023-03-24,2023-03-12
1710,1442,,Success,2023-08-06,2023-12-26
1711,1254,€18.50,Refunded,2023-08-14,2023-03-30
1712,1327,€18.50,Failed,2023-09-27,2023-09-19
1713,1053,49.99 USD,Refunded,2023-01-15,2023-07-07
1714,1248,€18.50,Success,2023-10-17,2023-04-22
1715,1238,19.99 USD,Success,2023-12-05,2023-08-27
1716,1228,€18.50,Success,2023-09-22,2023-09-13
1717,1066,€18.50,Success,2023-07-18,
1718,1050,49.99 USD,Success,2023-06-07,2023-05-07
1719,1096,€18.50,Refunded,2023-11-29,
1720,1091,€18.50,Success,2023-07-26,2023-10-01
1721,1494,$19.99,Failed,2023-06-23,
1722,1263,19.99 USD,Success,2023-07-03,2023-05-19
1723,1417,19.99 USD,Refunded,2023-09-22,2023-04-13
1724,1290,$19.99,Success,2023-09-03,2023-08-30
1725,1095,€18.50,Success,2023-02-05,2023-04-27
1726,1087,,Success,2023-09-16,2023-08-02
1727,1077,€18.50,Success,2023-01-19,2023-01-17
1728,1287,49.99 USD,Success,2023-01-23,2023-06-28
1729,1119,€18.50,Failed,2023-04-14,2023-08-12
1730,1301,€18.50,Refunded,2023-08-29,2023-09-27
1731,1490,$19.99,Success,2023-12-27,2023-11-09
1732,1399,€18.50,Success,2023-07-23,2023-12-15
1733,1451,49.99 USD,Success,2023-09-10,2023-05-14
1734,1499,,Success,2023-05-22,2023-04-24
1735,1164,$19.99,Success,2023-10-29,2023-05-12
1736,1181,19.99 USD,Success,2023-05-23,2023-05-19
1737,1468,€18.50,Success,2023-09-28,2023-12-31
1738,1397,19.99 USD,Success,2023-11-03,2023-08-20
1739,1222,,Success,2023-04-20,2023-04-02
1740,1310,49.99 USD,Failed,2023-01-08,2023-09-24
1741,1431,19.99 USD,Success,2023-03-10,2023-04-09
1742,1465,$19.99,Refunded,2023-07-09,2023-07-26
1743,1006,19.99 USD,Success,2023-06-28,2023-01-08
1744,1329,€18.50,Success,2023-03-04,2023-11-17
1745,1262,19.99 USD,Success,2023-03-09,2023-04-03
1746,1160,€18.50,Success,2023-07-25,2023-06-07
1747,1150,€18.50,Failed,2023-01-06,2023-12-26
1748,1084,$49.99,Failed,2023-04-29,2023-04-09
1749,1146,€18.50,Refunded,2023-11-09,2023-08-13
1750,1111,19.99 USD,Success,2023-01-31,2023-12-06
1751,1380,€18.50,Success,2023-01-06,2023-07-27
1752,1402,$19.99,Failed,2023-07-26,2023-03-14
1753,1035,€18.50,Failed,2023-06-06,
1754,1284,€18.50,Failed,2023-03-08,2023-10-14
1755,1187,$19.99,Success,2023-11-26,2023-03-05
1756,1081,$49.99,Success,2023-12-19,2023-09-13
1757,1001,€18.50,Success,2023-12-02,2023-02-17
1758,1384,19.99 USD,Success,2023-10-16,2023-10-06
1759,1302,19.99 USD,Success,2023-05-20,2023-07-17
1760,1196,19.99 USD,Failed,2023-10-27,2023-06-07
1761,1403,€18.50,Success,2023-01-13,2023-11-07
1762,1010,,Success,2023-06-01,2023-01-07
1763,1233,€18.50,Refunded,2023-11-09,
1764,1385,$19.99,Success,2023-12-18,2023-08-20
1765,1194,49.99 USD,Success,2023-04-19,2023-04-16
1766,1470,$19.99,Success,2023-12-22,2023-04-08
1767,1118,19.99 USD,Failed,2023-05-29,2023-09-25
1768,1395,49.99 USD,Refunded,2023-07-23,2023-03-01
1769,1019,€18.50,Success,2023-11-03,2023-11-04
1770,1260,,Success,2023-01-21,2023-05-20
1771,1292,$49.99,Success,2023-03-01,2023-11-24
1772,1421,$19.99,Failed,2023-01-21,2023-07-09
1773,1255,€18.50,Success,2023-12-29,2023-05-05
1774,1221,$19.99,Success,2023-09-02,2023-06-12
1775,1392,€18.50,Failed,2023-03-14,2023-03-01
1776,1225,49.99 USD,Refunded,2023-03-17,2023-01-31
1777,1052,$49.99,Success,2023-07-05,
1778,1427,49.99 USD,Success,2023-03-19,2023-03-17
1779,1354,$49.99,Success,2023-03-06,2023-08-31
1780,1499,$19.99,Refunded,2023-12-08,2023-11-13
1781,1341,€18.50,Success,2023-10-17,
1782,1363,49.99 USD,Success,2023-02-25,2023-07-09
1783,1279,$49.99,Failed,2023-11-27,2023-11-11
1784,1080,19.99 USD,Success,2023-09-16,2023-10-23
1785,1201,19.99 USD,Success,2023-07-09,2023-06-26
1786,1157,49.99 USD,Refunded,2023-01-06,2023-10-15
1787,1119,,Success,2023-01-06,2023-10-21
1788,1058,49.99 USD,Refunded,2023-07-10,2023-12-14
1789,1493,$19.99,Refunded,2023-05-28,
1790,1214,$49.99,Refunded,2023-09-15,2023-08-03
1791,1127,$19.99,Success,2023-08-06,2023-12-10
1792,1223,19.99 USD,Failed,2023-03-31,2023-05-21
1793,1208,$49.99,Success,2023-11-08,2023-03-26
1794,1369,49.99 USD,Failed,2023-12-18,2023-07-01
1795,1114,$19.99,Success,2023-01-10,2023-11-28
1796,1208,€18.50,Success,2023-03-28,2023-05-08
1797,1013,€18.50,Failed,2023-09-07,2023-09-26
1798,1008,€18.50,Failed,2023-11-22,2023-02-08
1799,1039,€18.50,Success,2023-05-31,2023-01-23
1800,1449,19.99 USD,Refunded,2023-04-23,
1801,1236,$49.99,Success,2023-01-30,2023-04-17
1802,1280,€18.50,Success,2023-05-08,2023-12-14
1803,1358,,Success,2023-03-19,2023-05-22
1804,1200,49.99 USD,Refunded,2023-02-24,2023-05-25
1805,1245,€18.50,Success,2023-11-01,2023-10-07
1806,1277,19.99 USD,Success,2023-02-03,2023-09-02
1807,1234,19.99 USD,Success,2023-04-15,2023-07-10
1808,1493,$19.99,Refunded,2023-06-21,2023-10-17
1809,1003,€18.50,Success,2023-01-22,2023-06-28
1810,1153,$19.99,Success,2023-10-14,2023-04-22
1811,1441,€18.50,Failed,2023-04-15,2023-08-02
1812,1028,$49.99,Refunded,2023-05-29,2023-05-18
1813,1108,$49.99,Success,2023-09-29,2023-07-19
1814,1097,19.99 USD,Success,2023-10-03,2023-01-07
1815,1214,$49.99,Failed,2023-10-26,2023-12-12
1816,1292,$49.99,Success,2023-06-21,2023-01-13
1817,1074,$49.99,Success,2023-02-16,2023-03-21
1818,1325,€18.50,Success,2023-04-24,2023-10-13
1819,1145,$49.99,Refunded,2023-10-02,2023-06-08
1820,1127,49.99 USD,Success,2023-10-31,2023-09-29
1821,1340,$49.99,Success,2023-07-26,2023-07-20
1822,1041,$49.99,Failed,2023-08-30,2023-05-30
1823,1355,$19.99,Success,2023-10-28,2023-10-23
1824,1040,€18.50,Failed,2023-07-15,2023-10-20
1825,1421,19.99 USD,Failed,2023-06-13,2023-11-30
1826,1033,$19.99,Success,2023-06-25,2023-09-29
1827,1016,€18.50,Refunded,2023-12-09,2023-02-12
1828,1164,€18.50,Success,2023-09-28,2023-11-15
1829,1152,49.99 USD,Success,2023-04-20,2023-01-15
1830,1485,€18.50,Refunded,2023-06-21,2023-09-05
1831,1377,€18.50,Refunded,2023-12-18,2023-06-21
1832,1075,€18.50,Success,2023-07-21,2023-08-06
1833,1086,€18.50,Refunded,2023-06-17,2023-05-17
1834,1116,19.99 USD,Success,2023-04-12,2023-11-17
1835,1361,$49.99,Refunded,2023-03-27,2023-08-15
1836,1341,€18.50,Success,2023-05-22,2023-02-13
1837,1468,$49.99,Success,2023-12-03,2023-01-20
1838,1026,$49.99,Success,2023-08-01,2023-04-29
1839,1312,49.99 USD,Failed,2023-02-20,
1840,1286,€18.50,Success,2023-04-22,2023-12-02
1841,1133,19.99 USD,Success,2023-09-28,
1842,1218,49.99 USD,Refunded,2023-03-06,2023-09-19
1843,1167,$19.99,Success,2023-12-10,2023-03-24
1844,1097,19.99 USD,Success,2023-07-02,
1845,1267,$49.99,Success,2023-11-28,
1846,1236,19.99 USD,Failed,2023-01-10,2023-10-01
1847,1308,€18.50,Refunded,2023-08-22,2023-08-22
1848,1454,$19.99,Success,2023-10-25,
1849,1393,€18.50,Success,2023-09-01,2023-09-09
1850,1172,$19.99,Success,2023-12-17,2023-11-20
1851,1400,49.99 USD,Refunded,2023-09-24,2023-09-10
1852,1409,$49.99,Success,2023-04-28,2023-08-27
1853,1468,$19.99,Refunded,2023-05-24,2023-11-10
1854,1475,$19.99,Success,2023-07-20,2023-06-24
1855,1189,$19.99,Success,2023-08-27,2023-07-13
1856,1121,19.99 USD,Success,2023-11-30,2023-06-29
1857,1045,49.99 USD,Success,2023-09-03,2023-10-22
1858,1063,19.99 USD,Success,2023-12-12,2023-08-03
1859,1129,$49.99,Success,2023-01-08,2023-07-22
1860,1309,$19.99,Success,2023-06-01,
1861,1362,49.99 USD,Refunded,2023-07-30,2023-12-28
1862,1192,49.99 USD,Failed,2023-06-07,2023-09-14
1863,1306,€18.50,Refunded,2023-02-27,2023-03-16
1864,1180,$49.99,Success,2023-03-27,2023-12-10
1865,1291,49.99 USD,Success,2023-02-24,2023-07-21
1866,1370,$19.99,Success,2023-07-20,2023-05-22
1867,1281,$19.99,Success,2023-05-02,2023-07-25
1868,1028,49.99 USD,Success,2023-04-18,2023-07-18
1869,1148,19.99 USD,Success,2023-10-31,
1870,1266,$49.99,Success,2023-05-12,2023-11-12
1871,1295,$19.99,Success,2023-07-17,2023-08-16
1872,1010,49.99 USD,Success,2023-02-16,2023-06-28
1873,1163,$19.99,Success,2023-08-16,2023-10-02
1874,1112,49.99 USD,Failed,2023-09-02,
1875,1186,$49.99,Refunded,2023-07-22,2023-11-23
1876,1294,49.99 USD,Success,2023-09-18,2023-07-23
1877,1231,€18.50,Failed,2023-06-27,2023-05-13
1878,1226,49.99 USD,Success,2023-01-24,
1879,1309,49.99 USD,Failed,2023-06-24,2023-03-19
1880,1097,$49.99,Success,2023-10-01,2023-07-08
1881,1054,49.99 USD,Success,2023-12-06,2023-12-22
1882,1110,$49.99,Success,2023-09-18,2023-03-12
1883,1151,€18.50,Success,2023-10-13,2023-09-20
1884,1245,$49.99,Success,2023-01-01,2023-11-02
1885,1405,$19.99,Failed,2023-03-27,2023-02-15
1886,1068,$49.99,Refunded,2023-12-04,2023-08-12
1887,1311,€18.50,Failed,2023-03-10,2023-11-24
1888,1288,€18.50,Success,2023-01-31,2023-09-07
1889,1249,49.99 USD,Refunded,2023-07-17,2023-03-17
1890,1035,$49.99,Success,2023-04-01,2023-03-15
1891,1238,49.99 USD,Refunded,2023-12-15,2023-05-22
1892,1147,19.99 USD,Failed,2023-01-16,2023-03-14
1893,1466,$19.99,Success,2023-11-06,
1894,1226,$19.99,Success,2023-10-03,2023-04-04
1895,1243,,Failed,2023-12-04,2023-03-10
1896,1490,19.99 USD,Success,2023-06-11,2023-03-06
1897,1336,$49.99,Refunded,2023-07-11,2023-07-12
1898,1445,19.99 USD,Success,2023-05-31,2023-03-03
1899,1364,€18.50,Failed,2023-12-31,2023-01-20
1900,1490,49.99 USD,Success,2023-04-23,2023-08-29
1901,1481,49.99 USD,Refunded,2023-09-30,2023-07-22
1902,1200,€18.50,Failed,2023-06-25,2023-10-27
1903,1153,,Success,2023-05-29,2023-07-14
1904,1449,19.99 USD,Failed,2023-06-27,2023-03-03
1905,1072,€18.50,Refunded,2023-08-11,2023-04-17
1906,1200,$19.99,Failed,2023-09-16,2023-05-05
1907,1295,,Success,2023-09-30,2023-10-28
1908,1016,49.99 USD,Refunded,2023-07-08,2023-09-24
1909,1128,49.99 USD,Failed,2023-11-02,2023-07-21
1910,1216,$49.99,Success,2023-03-31,2023-06-11
1911,1060,€18.50,Failed,2023-12-09,2023-12-10
1912,1426,€18.50,Success,2023-09-19,2023-10-29
1913,1103,€18.50,Success,2023-06-05,2023-04-22
1914,1041,€18.50,Success,2023-07-19,2023-12-03
1915,1024,€18.50,Success,2023-02-24,2023-02-01
1916,1038,$19.99,Success,2023-09-11,2023-04-08
1917,1290,€18.50,Success,2023-06-22,2023-09-04
1918,1130,€18.50,Refunded,2023-07-19,2023-09-18
1919,1497,€18.50,Success,2023-04-12,2023-07-10
1920,1228,,Success,2023-10-12,2023-01-29
1921,1107,€18.50,Failed,2023-05-31,2023-02-17
1922,1171,19.99 USD,Success,2023-04-21,2023-09-07
1923,1434,€18.50,Success,2023-09-23,2023-08-14
1924,1477,$49.99,Success,2023-04-01,2023-09-29
1925,1101,$49.99,Refunded,2023-06-26,
1926,1353,$19.99,Success,2023-08-19,2023-11-24
1927,1011,€18.50,Refunded,2023-01-29,2023-10-12
1928,1274,19.99 USD,Success,2023-10-28,
1929,1100,$19.99,Success,2023-07-14,2023-10-29
1930,1043,€18.50,Failed,2023-11-03,2023-06-02
1931,1442,€18.50,Refunded,2023-08-27,2023-08-22
1932,1304,$49.99,Refunded,2023-12-23,2023-01-23
1933,1444,49.99 USD,Success,2023-09-24,2023-04-04
1934,1016,19.99 USD,Success,2023-08-02,2023-09-02
1935,1329,49.99 USD,Failed,2023-03-23,2023-10-17
1936,1056,$49.99,Success,2023-05-08,2023-06-09
1937,1310,49.99 USD,Success,2023-09-19,2023-10-12
1938,1496,€18.50,Success,2023-03-08,2023-01-09
1939,1302,€18.50,Success,2023-03-03,
1940,1011,€18.50,Success,2023-05-13,2023-10-22
1941,1317,49.99 USD,Refunded,2023-05-17,2023-05-15
1942,1079,€18.50,Success,2023-01-28,2023-04-20
1943,1215,$49.99,Failed,2023-07-30,2023-03-10
1944,1338,19.99 USD,Refunded,2023-07-24,2023-05-16
1945,1263,€18.50,Refunded,2023-09-10,2023-04-06
1946,1478,$49.99,Success,2023-02-07,2023-04-29
1947,1148,19.99 USD,Refunded,2023-02-12,2023-10-01
1948,1080,€18.50,Success,2023-04-27,
1949,1214,49.99 USD,Success,2023-07-09,2023-12-04
1950,1484,€18.50,Success,2023-02-15,2023-06-26
1951,1373,$19.99,Success,2023-06-15,2023-12-27
1952,1463,$49.99,Success,2023-11-01,2023-08-25
1953,1197,19.99 USD,Success,2023-07-22,2023-09-29
1954,1199,€18.50,Refunded,2023-08-21,2023-10-04
1955,1024,,Failed,2023-09-02,2023-05-18
1956,1465,19.99 USD,Success,2023-07-28,2023-12-28
1957,1088,$49.99,Success,2023-09-05,2023-05-12
1958,1267,$19.99,Failed,2023-10-22,2023-02-13
1959,1142,€18.50,Refunded,2023-11-23,2023-05-03
1960,1058,49.99 USD,Success,2023-06-07,2023-05-16
1961,1409,19.99 USD,Success,2023-01-01,
1962,1488,49.99 USD,Success,2023-08-05,
1963,1364,19.99 USD,Success,2023-09-06,2023-03-05
1964,1025,19.99 USD,Success,2023-03-10,2023-10-23
1965,1046,$49.99,Failed,2023-01-30,2023-08-20
1966,1287,,Success,2023-04-25,2023-02-20
1967,1265,$49.99,Refunded,2023-01-08,2023-05-17
1968,1015,€18.50,Success,2023-10-02,2023-06-07
1969,1198,19.99 USD,Failed,2023-11-11,2023-02-25
1970,1400,€18.50,Success,2023-12-01,2023-03-22
1971,1406,49.99 USD,Success,2023-02-05,
1972,1281,$49.99,Success,2023-11-07,2023-11-22
1973,1468,$49.99,Refunded,2023-02-13,2023-05-08
1974,1085,49.99 USD,Refunded,2023-06-04,2023-05-06
1975,1249,49.99 USD,Success,2023-03-18,2023-11-13
1976,1390,19.99 USD,Success,2023-03-19,2023-03-21
1977,1269,,Refunded,2023-04-11,2023-12-23
1978,1334,49.99 USD,Failed,2023-01-30,2023-11-29
1979,1116,€18.50,Success,2023-02-08,
1980,1006,€18.50,Success,2023-08-27,2023-05-25
1981,1136,$49.99,Success,2023-01-13,
1982,1370,49.99 USD,Refunded,2023-05-02,2023-07-01
1983,1175,19.99 USD,Success,2023-05-24,
1984,1327,19.99 USD,Success,2023-06-21,
1985,1497,19.99 USD,Success,2023-09-04,2023-03-24
1986,1314,$19.99,Failed,2023-09-04,
1987,1214,$49.99,Success,2023-02-14,2023-11-30
1988,1476,19.99 USD,Success,2023-09-10,2023-04-05
1989,1081,€18.50,Failed,2023-10-18,
1990,1222,49.99 USD,Success,2023-07-26,2023-07-13
1991,1477,€18.50,Refunded,2023-01-07,2023-04-20
1992,1371,,Refunded,2023-08-30,2023-02-21
1993,1422,19.99 USD,Success,2023-04-20,2023-04-13
1994,1482,€18.50,Success,2023-04-24,2023-04-11
1995,1401,€18.50,Success,2023-11-03,2023-05-22
1996,1442,$19.99,Refunded,2023-10-29,2023-07-20
1997,1489,€18.50,Success,2023-10-03,2023-11-15
1998,1102,€18.50,Refunded,2023-04-06,2023-07-18
1999,1272,$19.99,Failed,2023-10-21,2023-10-11
2000,1013,$19.99,Refunded,2023-07-08,2023-08-05
2001,1158,€18.50,Refunded,2023-12-26,2023-02-15
2002,1151,$49.99,Failed,2023-10-15,2023-01-28
2003,1482,49.99 USD,Success,2023-06-03,2023-01-02
2004,1107,49.99 USD,Refunded,2023-02-27,2023-01-17
2005,1187,€18.50,Success,2023-12-04,2023-11-11
2006,1300,49.99 USD,Refunded,2023-02-19,
2007,1097,$19.99,Success,2023-07-26,2023-06-14
2008,1130,,Failed,2023-02-21,2023-04-07
2009,1292,49.99 USD,Refunded,2023-12-08,2023-04-15
2010,1170,€18.50,Failed,2023-05-30,2023-01-24
2011,1423,,Failed,2023-02-22,2023-07-19
2012,1473,€18.50,Success,2023-08-01,
2013,1182,19.99 USD,Refunded,2023-03-07,2023-01-02
2014,1470,€18.50,Success,2023-08-20,2023-10-16
2015,1363,$19.99,Success,2023-10-26,
2016,1038,,Refunded,2023-12-04,2023-12-08
2017,1014,€18.50,Success,2023-05-31,2023-05-18
2018,1375,49.99 USD,Success,2023-07-24,2023-12-03
2019,1496,,Success,2023-11-16,2023-03-03
2020,1003,19.99 USD,Success,2023-09-12,2023-10-26
2021,1348,,Failed,2023-05-17,
2022,1469,€18.50,Success,2023-05-15,2023-02-28
2023,1408,$19.99,Success,2023-02-23,2023-09-22
2024,1396,$19.99,Success,2023-03-06,2023-11-29
2025,1209,19.99 USD,Failed,2023-01-02,2023-07-07
2026,1160,€18.50,Refunded,2023-05-12,2023-03-04
2027,1015,$49.99,Refunded,2023-11-30,2023-11-04
2028,1492,$49.99,Success,2023-02-01,2023-10-06
2029,1425,,Success,2023-12-22,2023-01-30
2030,1107,49.99 USD,Failed,2023-12-26,
2031,1381,$19.99,Success,2023-08-31,2023-01-21
2032,1449,€18.50,Failed,2023-07-11,
2033,1310,19.99 USD,Success,2023-05-22,
2034,1226,$49.99,Success,2023-05-28,2023-05-15
2035,1169,$19.99,Success,2023-03-30,2023-09-29
2036,1033,19.99 USD,Success,2023-02-18,2023-01-23
2037,1413,49.99 USD,Failed,2023-05-16,
2038,1250,19.99 USD,Success,2023-07-10,2023-01-31
2039,1246,$19.99,Success,2023-05-29,2023-05-01
2040,1268,49.99 USD,Success,2023-03-28,2023-03-10
2041,1140,19.99 USD,Success,2023-01-08,2023-05-14
2042,1273,,Success,2023-08-11,2023-11-11
2043,1415,$19.99,Success,2023-12-23,2023-05-26
2044,1095,$19.99,Refunded,2023-01-16,2023-11-29
2045,1226,49.99 USD,Success,2023-10-23,2023-09-20
2046,1378,€18.50,Success,2023-04-16,2023-10-20
2047,1038,€18.50,Success,2023-10-10,2023-03-27
2048,1301,19.99 USD,Success,2023-04-14,2023-01-16
2049,1499,19.99 USD,Success,2023-12-27,2023-08-04
2050,1028,€18.50,Refunded,2023-05-26,
2051,1445,€18.50,Success,2023-02-04,2023-04-28
2052,1496,€18.50,Refunded,2023-04-23,2023-09-27
2053,1476,$49.99,Success,2023-11-04,2023-12-09
2054,1317,$49.99,Success,2023-02-22,2023-06-11
2055,1244,49.99 USD,Success,2023-12-13,2023-07-07
2056,1235,$49.99,Success,2023-03-22,2023-04-14
2057,1184,$19.99,Refunded,2023-04-14,2023-05-21
2058,1271,49.99 USD,Failed,2023-11-18,2023-06-16
2059,1439,19.99 USD,Success,2023-08-30,2023-10-27
2060,1235,€18.50,Refunded,2023-01-31,2023-01-28
2061,1238,$19.99,Success,2023-11-13,2023-09-29
2062,1376,19.99 USD,Success,2023-07-11,2023-02-19
2063,1265,19.99 USD,Success,2023-12-23,
2064,1413,49.99 USD,Success,2023-12-27,2023-11-20
2065,1408,€18.50,Success,2023-08-21,2023-12-14
2066,1358,€18.50,Success,2023-04-08,2023-05-01
2067,1339,$19.99,Failed,2023-02-03,2023-05-20
2068,1388,€18.50,Success,2023-08-31,2023-01-16
2069,1064,19.99 USD,Success,2023-02-28,2023-11-05
2070,1477,€18.50,Success,2023-09-16,2023-02-18
2071,1176,$49.99,Refunded,2023-01-17,
2072,1002,€18.50,Success,2023-03-19,2023-03-03
2073,1428,,Failed,2023-07-25,2023-12-06
2074,1141,49.99 USD,Success,2023-10-29,
2075,1375,$19.99,Failed,2023-06-15,2023-11-08
2076,1157,€18.50,Failed,2023-10-18,2023-12-12
2077,1497,,Success,2023-04-22,2023-05-30
2078,1323,19.99 USD,Success,2023-11-13,2023-03-14
2079,1145,€18.50,Success,2023-12-19,2023-03-10
2080,1445,€18.50,Success,2023-05-25,2023-06-26
2081,1292,$49.99,Failed,2023-06-05,2023-12-20
2082,1152,€18.50,Success,2023-06-27,2023-01-02
2083,1431,49.99 USD,Refunded,2023-12-12,2023-11-05
2084,1192,19.99 USD,Refunded,2023-05-16,2023-04-29
2085,1436,19.99 USD,Success,2023-11-11,2023-01-07
2086,1493,€18.50,Success,2023-01-18,2023-09-12
2087,1462,€18.50,Success,2023-12-17,2023-03-16
2088,1072,€18.50,Refunded,2023-06-04,2023-12-17
2089,1398,49.99 USD,Failed,2023-09-29,2023-07-14
2090,1304,€18.50,Success,2023-09-23,2023-07-06
2091,1376,€18.50,Success,2023-12-26,2023-01-03
2092,1343,$49.99,Refunded,2023-11-28,2023-07-03
2093,1451,,Success,2023-01-16,2023-12-01
2094,1139,€18.50,Refunded,2023-01-12,2023-09-30
2095,1186,$19.99,Failed,2023-03-16,2023-02-21
2096,1292,$49.99,Success,2023-07-31,2023-09-20
2097,1060,$19.99,Success,2023-06-28,2023-05-13
2098,1484,,Failed,2023-05-09,
2099,1426,$49.99,Success,2023-10-10,2023-11-06
2100,1379,$49.99,Success,2023-07-14,2023-03-02
2101,1197,19.99 USD,Failed,2023-09-25,2023-12-31
2102,1294,€18.50,Failed,2023-01-30,2023-01-16
2103,1439,€18.50,Success,2023-01-09,2023-08-17
2104,1318,49.99 USD,Success,2023-11-05,2023-07-14
2105,1301,$49.99,Failed,2023-11-06,2023-09-08
2106,1343,€18.50,Success,2023-06-14,2023-10-30
2107,1010,$49.99,Failed,2023-07-12,2023-02-17
2108,1061,49.99 USD,Refunded,2023-11-01,2023-08-23
2109,1332,49.99 USD,Success,2023-09-17,2023-05-01
2110,1225,19.99 USD,Success,2023-07-11,2023-11-16
2111,1152,$49.99,Failed,2023-03-20,2023-02-19
2112,1198,€18.50,Success,2023-06-28,2023-02-10
2113,1051,€18.50,Success,2023-04-01,2023-01-22
2114,1259,$49.99,Refunded,2023-08-03,
2115,1058,$49.99,Success,2023-03-20,2023-01-05
2116,1071,$49.99,Success,2023-04-13,2023-05-25
2117,1147,€18.50,Success,2023-04-21,
2118,1348,,Success,2023-11-10,2023-03-19
2119,1062,49.99 USD,Success,2023-09-04,
2120,1309,€18.50,Failed,2023-08-22,2023-10-24
2121,1372,€18.50,Success,2023-03-23,2023-12-14
2122,1242,$49.99,Refunded,2023-05-12,2023-07-28
2123,1492,19.99 USD,Success,2023-08-23,2023-06-12
2124,1365,$49.99,Refunded,2023-10-05,2023-06-17
2125,1329,$49.99,Success,2023-12-01,2023-10-05
2126,1106,,Success,2023-04-09,2023-08-25
2127,1225,€18.50,Success,2023-02-07,2023-06-25
2128,1312,$49.99,Failed,2023-06-10,
2129,1217,€18.50,Success,2023-04-27,
2130,1424,$19.99,Refunded,2023-08-29,2023-01-10
2131,1240,49.99 USD,Success,2023-01-26,2023-05-26
2132,1258,€18.50,Success,2023-05-16,
2133,1375,19.99 USD,Success,2023-02-19,2023-08-24
2134,1261,49.99 USD,Success,2023-10-21,2023-08-30
2135,1004,19.99 USD,Success,2023-10-25,2023-11-01
2136,1260,$49.99,Success,2023-10-20,2023-03-12
2137,1053,49.99 USD,Refunded,2023-06-03,2023-06-07
2138,1046,€18.50,Success,2023-08-08,2023-01-19
2139,1214,49.99 USD,Success,2023-05-20,
2140,1176,$49.99,Success,2023-02-18,2023-08-03
